"";"C";"M";"E:C";"E:M";"E:Im";"E:If";"Im";"If";"strat";"includeControl";"rowid";"mt";"maf";"R";"S";"V";"mtCoef";"Im.T";"If.T";"includeE";"Einteraction";"ntrios";"propE";"nControl";"effects"
"263";0,000143876002754784;0,268980758061949;-0,00461964365669654;-0,002560233834635;0,00253948764914269;NA;0,00562289811434802;NA;"S";FALSE;18;"MS";0,3;1;1;1;1,15;1,4;1;TRUE;"Im";2000;0,3;1000;"$I_{\MM}$"
"264";-0,00103541162591592;0,267813574293575;NA;NA;-0,00444412763177571;NA;0,00688053501444788;NA;"NS";FALSE;18;"MS";0,3;1;1;1;1,15;1,4;1;TRUE;"Im";2000;0,3;1000;"$I_{\MM}$"
"265";-0,113987874405822;0,122276838686901;NA;NA;NA;NA;0,168913114382565;NA;"no $\EE$";TRUE;18;"MS";0,3;1;1;1;1,15;1,4;1;TRUE;"Im";2000;0,3;1000;"$I_{\MM}$"
"266";-0,114379115355457;0,124017861741446;-0,00174919129146023;-0,00696731921242166;0,0126398489283615;NA;0,166198378082899;NA;"S";TRUE;18;"MS";0,3;1;1;1;1,15;1,4;1;TRUE;"Im";2000;0,3;1000;"$I_{\MM}$"
"267";-0,113821205352608;0,122537374965463;NA;NA;0,00367028116223489;NA;0,16677898771365;NA;"NS";TRUE;18;"MS";0,3;1;1;1;1,15;1,4;1;TRUE;"Im";2000;0,3;1000;"$I_{\MM}$"
"268";-0,00153416197463185;-0,00241402545689384;NA;NA;NA;NA;0,00168216843699625;NA;"no $\EE$";TRUE;18;"MaS";0,3;1;1;1;1,15;1,4;1;TRUE;"Im";2000;0,3;1000;"$I_{\MM}$"
"269";-0,00273996714204283;3,31068893930642e-05;0,00125287712343725;-0,00949852279521735;0,00920713614537094;NA;0,000333946619848202;NA;"S";TRUE;18;"MaS";0,3;1;1;1;1,15;1,4;1;TRUE;"Im";2000;0,3;1000;"$I_{\MM}$"
"270";-0,00142730938824642;-0,00235256102068082;NA;NA;0,00286610234193141;NA;0,000471282690631046;NA;"NS";TRUE;18;"MaS";0,3;1;1;1;1,15;1,4;1;TRUE;"Im";2000;0,3;1000;"$I_{\MM}$"
"271";0,00237801377166713;-0,212400510150863;NA;NA;NA;NA;NA;-0,00258940407782016;"no $\EE$";FALSE;19;"HWE";0,3;1;1;1;0,85;1;1;TRUE;"If";2000;0,3;1000;"None"
"272";0,000696508218438252;-0,212570051666316;0,00578898277194084;-2,75594040780591e-05;NA;-0,00515672940874934;NA;-0,00112292558229854;"S";FALSE;19;"HWE";0,3;1;1;1;0,85;1;1;TRUE;"If";2000;0,3;1000;"None"
"273";0,00255764705269379;-0,212568353550281;NA;NA;NA;-0,00136555241394687;NA;-0,00279411616525882;"NS";FALSE;19;"HWE";0,3;1;1;1;0,85;1;1;TRUE;"If";2000;0,3;1000;"None"
"274";-0,0314542693689999;-0,119921429755236;NA;NA;NA;NA;NA;0,151294930642007;"no $\EE$";TRUE;19;"HWE";0,3;1;1;1;0,85;1;1;TRUE;"If";2000;0,3;1000;"None"
"275";-0,0324607585085478;-0,120853372099408;0,00328527672162537;-0,000249828735069846;NA;-0,000775678517739298;NA;0,150890087406788;"S";TRUE;19;"HWE";0,3;1;1;1;0,85;1;1;TRUE;"If";2000;0,3;1000;"None"
"276";-0,031346821416527;-0,120033781284971;NA;NA;NA;0,0015415563126937;NA;0,149750728094716;"NS";TRUE;19;"HWE";0,3;1;1;1;0,85;1;1;TRUE;"If";2000;0,3;1000;"None"
"277";0,00235653233776301;-0,214221033086719;NA;NA;NA;NA;NA;-0,00252823464595153;"no $\EE$";FALSE;19;"MS";0,3;1;1;1;0,85;1;1;TRUE;"If";2000;0,3;1000;"None"
"278";0,000769375160693642;-0,214542784131274;0,00552623614762782;-6,61133936330494e-05;NA;-0,00468552166421687;NA;-0,00127370841444063;"S";FALSE;19;"MS";0,3;1;1;1;0,85;1;1;TRUE;"If";2000;0,3;1000;"None"
"279";0,00250728608208139;-0,214443328787448;NA;NA;NA;-0,00129324908541861;NA;-0,0027662905551612;"NS";FALSE;19;"MS";0,3;1;1;1;0,85;1;1;TRUE;"If";2000;0,3;1000;"None"
"280";-0,0314884247441657;-0,120346853006014;NA;NA;NA;NA;NA;0,151638143994397;"no $\EE$";TRUE;19;"MS";0,3;1;1;1;0,85;1;1;TRUE;"If";2000;0,3;1000;"None"
"281";-0,0325300578456309;-0,121412809019067;0,00313020394980423;4,32880954781556e-05;NA;-0,000934573004563344;NA;0,151410923308049;"S";TRUE;19;"MS";0,3;1;1;1;0,85;1;1;TRUE;"If";2000;0,3;1000;"None"
"282";-0,0313849570093696;-0,120513122580869;NA;NA;NA;0,00111320948705274;NA;0,150227848973046;"NS";TRUE;19;"MS";0,3;1;1;1;0,85;1;1;TRUE;"If";2000;0,3;1000;"None"
"283";-0,00110747736756511;-0,00139315028907161;NA;NA;NA;NA;NA;0,00145313398067448;"no $\EE$";TRUE;19;"MaS";0,3;1;1;1;0,85;1;1;TRUE;"If";2000;0,3;1000;"None"
"284";-0,00191307444641931;-0,00183695578261656;0,00240558050571904;-0,00084838629160322;NA;0,00180493427731321;NA;0,000411747535422835;"S";TRUE;19;"MaS";0,3;1;1;1;0,85;1;1;TRUE;"If";2000;0,3;1000;"None"
"285";-0,00109124201019739;-0,00140595223239326;NA;NA;NA;0,00453432252559582;NA;-0,000531925857743643;"NS";TRUE;19;"MaS";0,3;1;1;1;0,85;1;1;TRUE;"If";2000;0,3;1000;"None"
"286";-0,00213051982022068;-0,207468531185466;NA;NA;NA;NA;NA;0,00351488515118925;"no $\EE$";FALSE;20;"HWE";0,3;1,15;1;1;0,85;1;1;TRUE;"If";2000;0,3;1000;"$\CC$"
"287";-0,00229340949393931;-0,206334695669802;0,000949786505322292;-0,00527513303527338;NA;-0,00237121693156339;NA;0,00429333552394229;"S";FALSE;20;"HWE";0,3;1,15;1;1;0,85;1;1;TRUE;"If";2000;0,3;1000;"$\CC$"
"288";-0,00194406248374968;-0,207628396393734;NA;NA;NA;0,00147535301236701;NA;0,00255996057394325;"NS";FALSE;20;"HWE";0,3;1,15;1;1;0,85;1;1;TRUE;"If";2000;0,3;1000;"$\CC$"
"289";-0,0332826353099305;-0,116162419369216;NA;NA;NA;NA;NA;0,155473630413806;"no $\EE$";TRUE;20;"HWE";0,3;1,15;1;1;0,85;1;1;TRUE;"If";2000;0,3;1000;"$\CC$"
"290";-0,0357724429232357;-0,116779413960723;0,00925322936131945;-0,00147910179532096;NA;-0,00916466102909552;NA;0,15775967207979;"S";TRUE;20;"HWE";0,3;1,15;1;1;0,85;1;1;TRUE;"If";2000;0,3;1000;"$\CC$"
"291";-0,0331664814751298;-0,116268509432493;NA;NA;NA;-0,000347474973299677;NA;0,154660764676074;"NS";TRUE;20;"HWE";0,3;1,15;1;1;0,85;1;1;TRUE;"If";2000;0,3;1000;"$\CC$"
"292";-0,00247738797137247;-0,209205654232463;NA;NA;NA;NA;NA;0,00360626956859522;"no $\EE$";FALSE;20;"MS";0,3;1,15;1;1;0,85;1;1;TRUE;"If";2000;0,3;1000;"$\CC$"
"293";-0,00255144574314685;-0,208121341402916;0,000801225543743955;-0,00595331740199601;NA;-0,00225305977479295;NA;0,00432419913930682;"S";FALSE;20;"MS";0,3;1,15;1;1;0,85;1;1;TRUE;"If";2000;0,3;1000;"$\CC$"
"294";-0,00231565481741843;-0,20941945900097;NA;NA;NA;0,00151601185649453;NA;0,00263244546835972;"NS";FALSE;20;"MS";0,3;1,15;1;1;0,85;1;1;TRUE;"If";2000;0,3;1000;"$\CC$"
"295";-0,0333508485220891;-0,116563665232591;NA;NA;NA;NA;NA;0,155884968440148;"no $\EE$";TRUE;20;"MS";0,3;1,15;1;1;0,85;1;1;TRUE;"If";2000;0,3;1000;"$\CC$"
"296";-0,0357498814014351;-0,117173249934792;0,00892549736116388;-0,00170732320760425;NA;-0,00860218713553673;NA;0,158025484072924;"S";TRUE;20;"MS";0,3;1,15;1;1;0,85;1;1;TRUE;"If";2000;0,3;1000;"$\CC$"
"297";-0,0332457512492207;-0,116698978237274;NA;NA;NA;-0,000170609185223825;NA;0,154998004735;"NS";TRUE;20;"MS";0,3;1,15;1;1;0,85;1;1;TRUE;"If";2000;0,3;1000;"$\CC$"
"298";7,14099620147124e-05;-0,000716113249841666;NA;NA;NA;NA;NA;0,000437059021657582;"no $\EE$";TRUE;20;"MaS";0,3;1,15;1;1;0,85;1;1;TRUE;"If";2000;0,3;1000;"$\CC$"
"299";-0,00243612367455626;-0,00129643259765677;0,00964011863729985;-0,000538276564628126;NA;-0,00973781431775733;NA;0,00248151742244351;"S";TRUE;20;"MaS";0,3;1,15;1;1;0,85;1;1;TRUE;"If";2000;0,3;1000;"$\CC$"
"300";0,000103804059982646;-0,000673260003047904;NA;NA;NA;0,00150409978076405;NA;-0,00055468088754651;"NS";TRUE;20;"MaS";0,3;1,15;1;1;0,85;1;1;TRUE;"If";2000;0,3;1000;"$\CC$"
"301";0,00138957571809617;-0,209428297145588;NA;NA;NA;NA;NA;0,138094149393887;"no $\EE$";FALSE;21;"HWE";0,3;1;1;1,5;0,85;1;1;TRUE;"If";2000;0,3;1000;"$\EE:I_{\FF}$"
"302";0,00273102512090806;-0,212400598092131;-0,00453215617847713;0,0120452434008127;NA;0,0194890731654877;NA;-0,00286278574935261;"S";FALSE;21;"HWE";0,3;1;1;1,5;0,85;1;1;TRUE;"If";2000;0,3;1000;"$\EE:I_{\FF}$"
"303";0,00161683040773708;-0,209631775189908;NA;NA;NA;0,00591190778779242;NA;0,000409302798166422;"NS";FALSE;21;"HWE";0,3;1;1;1,5;0,85;1;1;TRUE;"If";2000;0,3;1000;"$\EE:I_{\FF}$"
"304";-0,0282209421254692;-0,121049083883026;NA;NA;NA;NA;NA;0,30207572118842;"no $\EE$";TRUE;21;"HWE";0,3;1;1;1,5;0,85;1;1;TRUE;"If";2000;0,3;1000;"$\EE:I_{\FF}$"
"305";-0,0260573069806451;-0,122899118464662;-0,00574416825577817;0,00235285899711757;NA;0,00564309555022084;NA;0,14456629223635;"S";TRUE;21;"HWE";0,3;1;1;1,5;0,85;1;1;TRUE;"If";2000;0,3;1000;"$\EE:I_{\FF}$"
"306";-0,0275870724636377;-0,121403966997758;NA;NA;NA;-0,00152165985158688;NA;0,146714430947582;"NS";TRUE;21;"HWE";0,3;1;1;1,5;0,85;1;1;TRUE;"If";2000;0,3;1000;"$\EE:I_{\FF}$"
"307";0,00155564984173506;-0,212177655175884;NA;NA;NA;NA;NA;0,137359346257659;"no $\EE$";FALSE;21;"MS";0,3;1;1;1,5;0,85;1;1;TRUE;"If";2000;0,3;1000;"$\EE:I_{\FF}$"
"308";0,00273975444853791;-0,214137282748913;-0,00363618526843668;0,00575395484276098;NA;0,0161907850544451;NA;-0,00282018823899677;"S";FALSE;21;"MS";0,3;1;1;1,5;0,85;1;1;TRUE;"If";2000;0,3;1000;"$\EE:I_{\FF}$"
"309";0,00184701076561811;-0,212722019847449;NA;NA;NA;0,00733390403668362;NA;-0,0010534629422394;"NS";FALSE;21;"MS";0,3;1;1;1,5;0,85;1;1;TRUE;"If";2000;0,3;1000;"$\EE:I_{\FF}$"
"310";-0,0282541303513244;-0,121495912086487;NA;NA;NA;NA;NA;0,302395257963158;"no $\EE$";TRUE;21;"MS";0,3;1;1;1,5;0,85;1;1;TRUE;"If";2000;0,3;1000;"$\EE:I_{\FF}$"
"311";-0,0259259464794175;-0,123340178585905;-0,00645970250332073;0,0018079692933215;NA;0,00725793563063511;NA;0,144474702970321;"S";TRUE;21;"MS";0,3;1;1;1,5;0,85;1;1;TRUE;"If";2000;0,3;1000;"$\EE:I_{\FF}$"
"312";-0,0276219207098248;-0,121938931044761;NA;NA;NA;-0,000820782601007153;NA;0,14674590522987;"NS";TRUE;21;"MS";0,3;1;1;1,5;0,85;1;1;TRUE;"If";2000;0,3;1000;"$\EE:I_{\FF}$"
"313";0,00298647959878529;-0,00327453780692843;NA;NA;NA;NA;NA;0,131076586108458;"no $\EE$";TRUE;21;"MaS";0,3;1;1;1,5;0,85;1;1;TRUE;"If";2000;0,3;1000;"$\EE:I_{\FF}$"
"314";0,00481810941619254;-0,00451885909183636;-0,00539539586721993;0,00126196739022633;NA;0,00485809078904357;NA;-0,00507651468625459;"S";TRUE;21;"MaS";0,3;1;1;1,5;0,85;1;1;TRUE;"If";2000;0,3;1000;"$\EE:I_{\FF}$"
"315";0,00322395072747184;-0,00338139434280615;NA;NA;NA;-0,00151195951005612;NA;-0,00326887360349903;"NS";TRUE;21;"MaS";0,3;1;1;1,5;0,85;1;1;TRUE;"If";2000;0,3;1000;"$\EE:I_{\FF}$"
"316";-0,00218567152319393;-0,207173037971074;NA;NA;NA;NA;NA;0,166999334289193;"no $\EE$";FALSE;22;"HWE";0,3;1;1;1,6;0,85;1;1;TRUE;"If";2000;0,3;1000;"$\EE:I_{\FF}$"
"317";-0,00128658984391028;-0,210420326849986;-0,00306140815824474;0,0132827983793176;NA;0,0186343827846989;NA;0,00185506193531082;"S";FALSE;22;"HWE";0,3;1;1;1,6;0,85;1;1;TRUE;"If";2000;0,3;1000;"$\EE:I_{\FF}$"
"318";-0,00207501255196185;-0,207289823114918;NA;NA;NA;0,00538377746828883;NA;0,00521622108044717;"NS";FALSE;22;"HWE";0,3;1;1;1,6;0,85;1;1;TRUE;"If";2000;0,3;1000;"$\EE:I_{\FF}$"
"319";-0,0313906214024059;-0,119417311949503;NA;NA;NA;NA;NA;0,329993882731852;"no $\EE$";TRUE;22;"HWE";0,3;1;1;1,6;0,85;1;1;TRUE;"If";2000;0,3;1000;"$\EE:I_{\FF}$"
"320";-0,0321387480561433;-0,121771115726602;0,00363453658765289;0,00437339316074259;NA;0,00351615525882601;NA;0,145825919260323;"S";TRUE;22;"HWE";0,3;1;1;1,6;0,85;1;1;TRUE;"If";2000;0,3;1000;"$\EE:I_{\FF}$"
"321";-0,030883366497812;-0,119739388716549;NA;NA;NA;0,00487547599762814;NA;0,145012968735366;"NS";TRUE;22;"HWE";0,3;1;1;1,6;0,85;1;1;TRUE;"If";2000;0,3;1000;"$\EE:I_{\FF}$"
"322";-0,00191123388390135;-0,210791526603956;NA;NA;NA;NA;NA;0,165742501436788;"no $\EE$";FALSE;22;"MS";0,3;1;1;1,6;0,85;1;1;TRUE;"If";2000;0,3;1000;"$\EE:I_{\FF}$"
"323";-0,00126420796869164;-0,212530936216304;-0,0019807618312272;0,00392139274492931;NA;0,0141040288740719;NA;0,00179698728360012;"S";FALSE;22;"MS";0,3;1;1;1,6;0,85;1;1;TRUE;"If";2000;0,3;1000;"$\EE:I_{\FF}$"
"324";-0,00170894746544692;-0,211474907421613;NA;NA;NA;0,00782456984825639;NA;0,00285297733990264;"NS";FALSE;22;"MS";0,3;1;1;1,6;0,85;1;1;TRUE;"If";2000;0,3;1000;"$\EE:I_{\FF}$"
"325";-0,0314790460140971;-0,119825153422725;NA;NA;NA;NA;NA;0,330495991808166;"no $\EE$";TRUE;22;"MS";0,3;1;1;1,6;0,85;1;1;TRUE;"If";2000;0,3;1000;"$\EE:I_{\FF}$"
"326";-0,0322281620415493;-0,122002658675836;0,00391641104717411;0,0030993754022155;NA;0,00349916668931916;NA;0,146271705302652;"S";TRUE;22;"MS";0,3;1;1;1,6;0,85;1;1;TRUE;"If";2000;0,3;1000;"$\EE:I_{\FF}$"
"327";-0,0309663736209245;-0,120230815273441;NA;NA;NA;0,00522638669970474;NA;0,145278284115773;"NS";TRUE;22;"MS";0,3;1;1;1,6;0,85;1;1;TRUE;"If";2000;0,3;1000;"$\EE:I_{\FF}$"
"328";-0,00033594198740361;-0,0017811267447394;NA;NA;NA;NA;NA;0,155712419365889;"no $\EE$";TRUE;22;"MaS";0,3;1;1;1,6;0,85;1;1;TRUE;"If";2000;0,3;1000;"$\EE:I_{\FF}$"
"329";-0,00202882645916536;-0,00334089594057951;0,00581027386358501;0,00286785111313104;NA;-0,000595447909997188;NA;-0,00268639479372068;"S";TRUE;22;"MaS";0,3;1;1;1,6;0,85;1;1;TRUE;"If";2000;0,3;1000;"$\EE:I_{\FF}$"
"330";-0,000356954431806722;-0,00174358963006593;NA;NA;NA;0,00580553628201655;NA;-0,00458520828912801;"NS";TRUE;22;"MaS";0,3;1;1;1,6;0,85;1;1;TRUE;"If";2000;0,3;1000;"$\EE:I_{\FF}$"
"331";0,00401719953796809;-0,000749397171187938;NA;NA;NA;NA;NA;-0,00238741162253697;"no $\EE$";FALSE;23;"HWE";0,3;1;1;1;1;1;1;TRUE;"If";2000;0,3;1000;"None"
"332";0,00363307054684814;-0,00127182487773858;0,00150490423024618;0,0016685093100679;NA;-0,0040874654528974;NA;-0,00122008665500228;"S";FALSE;23;"HWE";0,3;1;1;1;1;1;1;TRUE;"If";2000;0,3;1000;"None"
"333";0,00415055954768895;-0,000882185901137866;NA;NA;NA;-0,00502347856159469;NA;-0,00150292589399537;"NS";FALSE;23;"HWE";0,3;1;1;1;1;1;1;TRUE;"If";2000;0,3;1000;"None"
"334";0,00068094186051737;-0,00064849657636723;NA;NA;NA;NA;NA;-0,0025275718117399;"no $\EE$";TRUE;23;"HWE";0,3;1;1;1;1;1;1;TRUE;"If";2000;0,3;1000;"None"
"335";0,00125629303261365;-0,000770251648258169;-0,000921360570033336;-0,00308673269435811;NA;0,000810567499947901;NA;-0,00419783459643919;"S";TRUE;23;"HWE";0,3;1;1;1;1;1;1;TRUE;"If";2000;0,3;1000;"None"
"336";0,000913251547305372;-0,000771809648429378;NA;NA;NA;0,000413504342324345;NA;-0,00404044006164039;"NS";TRUE;23;"HWE";0,3;1;1;1;1;1;1;TRUE;"If";2000;0,3;1000;"None"
"337";0,00398511198192764;-0,000691133565027591;NA;NA;NA;NA;NA;-0,00233889525839448;"no $\EE$";FALSE;23;"MS";0,3;1;1;1;1;1;1;TRUE;"If";2000;0,3;1000;"None"
"338";0,00354086208711379;-0,0012050093023892;0,00152245721937394;0,00187213665067509;NA;-0,0039657760584012;NA;-0,00109730282968679;"S";FALSE;23;"MS";0,3;1;1;1;1;1;1;TRUE;"If";2000;0,3;1000;"None"
"339";0,0041093290432499;-0,000771566174409988;NA;NA;NA;-0,00507620090091609;NA;-0,00139255587983533;"NS";FALSE;23;"MS";0,3;1;1;1;1;1;1;TRUE;"If";2000;0,3;1000;"None"
"340";0,000582648695923504;-0,000653686405987175;NA;NA;NA;NA;NA;-0,00237461582765019;"no $\EE$";TRUE;23;"MS";0,3;1;1;1;1;1;1;TRUE;"If";2000;0,3;1000;"None"
"341";0,00108157430147049;-0,000694690912263596;-0,00102084614670839;-0,00309516951873412;NA;0,000906094611087482;NA;-0,00394071173064481;"S";TRUE;23;"MS";0,3;1;1;1;1;1;1;TRUE;"If";2000;0,3;1000;"None"
"342";0,000813808990062226;-0,000780003221629744;NA;NA;NA;0,00045825737580607;NA;-0,00388372068457277;"NS";TRUE;23;"MS";0,3;1;1;1;1;1;1;TRUE;"If";2000;0,3;1000;"None"
"343";0,00110650090080644;0,0014320986103904;NA;NA;NA;NA;NA;-0,00443311553456982;"no $\EE$";TRUE;23;"MaS";0,3;1;1;1;1;1;1;TRUE;"If";2000;0,3;1000;"None"
"344";0,00178672932407586;0,00218491076080052;-0,00133590313340981;-0,00507375612273486;NA;0,00328195842052814;NA;-0,006747110064663;"S";TRUE;23;"MaS";0,3;1;1;1;1;1;1;TRUE;"If";2000;0,3;1000;"None"
"345";0,00125582107869704;0,00136849053275756;NA;NA;NA;0,00192015055133732;NA;-0,00611836601792193;"NS";TRUE;23;"MaS";0,3;1;1;1;1;1;1;TRUE;"If";2000;0,3;1000;"None"
"346";0,000500397171770827;0,000915554261425866;NA;NA;NA;NA;NA;0,000859660885314417;"no $\EE$";FALSE;24;"HWE";0,3;1,15;1;1;1;1;1;TRUE;"If";2000;0,3;1000;"$\CC$"
"347";-0,00113634741867358;0,00116245201946552;0,00607136677036269;-0,000995754544604766;NA;-0,00765678236798983;NA;0,00307842336604502;"S";FALSE;24;"HWE";0,3;1,15;1;1;1;1;1;TRUE;"If";2000;0,3;1000;"$\CC$"
"348";0,000675789901866554;0,000764048368511405;NA;NA;NA;-0,00298074705778673;NA;0,00115202486797794;"NS";FALSE;24;"HWE";0,3;1,15;1;1;1;1;1;TRUE;"If";2000;0,3;1000;"$\CC$"
"349";0,000795518791813668;-0,00196730985888105;NA;NA;NA;NA;NA;-0,00400753232098683;"no $\EE$";TRUE;24;"HWE";0,3;1,15;1;1;1;1;1;TRUE;"If";2000;0,3;1000;"$\CC$"
"350";0,0003806904887601;-0,00258521487608809;0,00215189519051551;-0,000955218408934644;NA;-0,00322730683134242;NA;-0,00400361543275263;"S";TRUE;24;"HWE";0,3;1,15;1;1;1;1;1;TRUE;"If";2000;0,3;1000;"$\CC$"
"351";0,0010061722830659;-0,00209764085862862;NA;NA;NA;-0,00154372551581261;NA;-0,00465980661807941;"NS";TRUE;24;"HWE";0,3;1,15;1;1;1;1;1;TRUE;"If";2000;0,3;1000;"$\CC$"
"352";0,000482111954243853;0,00100106336203498;NA;NA;NA;NA;NA;0,000947828151911301;"no $\EE$";FALSE;24;"MS";0,3;1,15;1;1;1;1;1;TRUE;"If";2000;0,3;1000;"$\CC$"
"353";-0,00103332888375872;0,00115256647826389;0,00591326601960085;-0,000708377859612308;NA;-0,00734077103353437;NA;0,00299270555957043;"S";FALSE;24;"MS";0,3;1,15;1;1;1;1;1;TRUE;"If";2000;0,3;1000;"$\CC$"
"354";0,000659312478943642;0,000881802985249092;NA;NA;NA;-0,00309566563684793;NA;0,00126079669460877;"NS";FALSE;24;"MS";0,3;1,15;1;1;1;1;1;TRUE;"If";2000;0,3;1000;"$\CC$"
"355";0,000578670469878231;-0,00178288211465183;NA;NA;NA;NA;NA;-0,00371569259598525;"no $\EE$";TRUE;24;"MS";0,3;1,15;1;1;1;1;1;TRUE;"If";2000;0,3;1000;"$\CC$"
"356";0,000289260425313665;-0,00247252637283035;0,00190734811383342;-0,000610199874853001;NA;-0,00288918256679394;NA;-0,00383730494575407;"S";TRUE;24;"MS";0,3;1,15;1;1;1;1;1;TRUE;"If";2000;0,3;1000;"$\CC$"
"357";0,000772916620245884;-0,00190159525072298;NA;NA;NA;-0,00148566503308534;NA;-0,00436322414929458;"NS";TRUE;24;"MS";0,3;1,15;1;1;1;1;1;TRUE;"If";2000;0,3;1000;"$\CC$"
"358";0,000711869978421769;-0,00115438954897329;NA;NA;NA;NA;NA;-0,00407299702765851;"no $\EE$";TRUE;24;"MaS";0,3;1,15;1;1;1;1;1;TRUE;"If";2000;0,3;1000;"$\CC$"
"359";0,000348463600750509;-0,00217828317666791;0,00255714441172139;0,00107644698875897;NA;-0,00469007209947281;NA;-0,00366146078843566;"S";TRUE;24;"MaS";0,3;1,15;1;1;1;1;1;TRUE;"If";2000;0,3;1000;"$\CC$"
"360";0,000828685151893252;-0,00122355924031725;NA;NA;NA;-0,00175993798150131;NA;-0,00430161421779385;"NS";TRUE;24;"MaS";0,3;1,15;1;1;1;1;1;TRUE;"If";2000;0,3;1000;"$\CC$"
"361";-0,00373750844157394;0,00350814108195219;NA;NA;NA;NA;NA;0,14313013546403;"no $\EE$";FALSE;25;"HWE";0,3;1;1;1,5;1;1;1;TRUE;"If";2000;0,3;1000;"$\EE:I_{\FF}$"
"362";-0,00489412142721635;0,0046851939380792;0,00402723789191017;-0,00421217578598998;NA;-0,00876904704788887;NA;0,00918050301149842;"S";FALSE;25;"HWE";0,3;1;1;1,5;1;1;1;TRUE;"If";2000;0,3;1000;"$\EE:I_{\FF}$"
"363";-0,00351233287857722;0,00328021772556686;NA;NA;NA;-0,00331251760603157;NA;0,00681022830303579;"NS";FALSE;25;"HWE";0,3;1;1;1,5;1;1;1;TRUE;"If";2000;0,3;1000;"$\EE:I_{\FF}$"
"364";0,000578962038193742;-0,00157880770402175;NA;NA;NA;NA;NA;0,134714765596147;"no $\EE$";TRUE;25;"HWE";0,3;1;1;1,5;1;1;1;TRUE;"If";2000;0,3;1000;"$\EE:I_{\FF}$"
"365";-4,81035225725623e-05;-0,000442581418461541;0,00196588156936528;-0,00674959742591663;NA;-0,000984829688944533;NA;-0,00108094774853928;"S";TRUE;25;"HWE";0,3;1;1;1,5;1;1;1;TRUE;"If";2000;0,3;1000;"$\EE:I_{\FF}$"
"366";0,00076246870974761;-0,00164437493076863;NA;NA;NA;0,00225591666086267;NA;-0,00241684100262385;"NS";TRUE;25;"HWE";0,3;1;1;1,5;1;1;1;TRUE;"If";2000;0,3;1000;"$\EE:I_{\FF}$"
"367";-0,00372275879270434;0,00352854409742442;NA;NA;NA;NA;NA;0,14312956710578;"no $\EE$";FALSE;25;"MS";0,3;1;1;1,5;1;1;1;TRUE;"If";2000;0,3;1000;"$\EE:I_{\FF}$"
"368";-0,00488574790926588;0,00466680557928734;0,00392004831233761;-0,00393724449308885;NA;-0,00786423132265091;NA;0,00915712899027721;"S";FALSE;25;"MS";0,3;1;1;1,5;1;1;1;TRUE;"If";2000;0,3;1000;"$\EE:I_{\FF}$"
"369";-0,00351103738507863;0,0034020005577835;NA;NA;NA;-0,00326787484517436;NA;0,00689152901717982;"NS";FALSE;25;"MS";0,3;1;1;1,5;1;1;1;TRUE;"If";2000;0,3;1000;"$\EE:I_{\FF}$"
"370";0,000572099646604318;-0,00153355132080535;NA;NA;NA;NA;NA;0,134718561707838;"no $\EE$";TRUE;25;"MS";0,3;1;1;1,5;1;1;1;TRUE;"If";2000;0,3;1000;"$\EE:I_{\FF}$"
"371";-9,47433089265592e-05;-0,00036938313618029;0,00187709781624945;-0,00631021067510718;NA;-0,000468880389750274;NA;-0,00110658800448671;"S";TRUE;25;"MS";0,3;1;1;1,5;1;1;1;TRUE;"If";2000;0,3;1000;"$\EE:I_{\FF}$"
"372";0,000759319068022624;-0,00145884811145969;NA;NA;NA;0,00225119610020326;NA;-0,00241787894792933;"NS";TRUE;25;"MS";0,3;1;1;1,5;1;1;1;TRUE;"If";2000;0,3;1000;"$\EE:I_{\FF}$"
"373";0,000828375998783493;-0,0003944677443255;NA;NA;NA;NA;NA;0,133591841088444;"no $\EE$";TRUE;25;"MaS";0,3;1;1;1,5;1;1;1;TRUE;"If";2000;0,3;1000;"$\EE:I_{\FF}$"
"374";0,000110024907911788;0,000953840894377445;0,00186514552885808;-0,00606193874799787;NA;0,000100200072208345;NA;-0,00201966478492133;"S";TRUE;25;"MaS";0,3;1;1;1,5;1;1;1;TRUE;"If";2000;0,3;1000;"$\EE:I_{\FF}$"
"375";0,000900115510696908;-0,000237440810502476;NA;NA;NA;0,00192939305022044;NA;-0,00291398551803834;"NS";TRUE;25;"MaS";0,3;1;1;1,5;1;1;1;TRUE;"If";2000;0,3;1000;"$\EE:I_{\FF}$"
"376";0,000343093753488954;-0,00204479360027998;NA;NA;NA;NA;NA;0,15721795067097;"no $\EE$";FALSE;26;"HWE";0,3;1;1;1,6;1;1;1;TRUE;"If";2000;0,3;1000;"$\EE:I_{\FF}$"
"377";0,000508170435660649;-0,00324670489510803;-0,000704900694083466;0,00413813242088934;NA;0,000684696333136808;NA;-0,00243026297875748;"S";FALSE;26;"HWE";0,3;1;1;1,6;1;1;1;TRUE;"If";2000;0,3;1000;"$\EE:I_{\FF}$"
"378";0,000374278882425694;-0,00207539241358679;NA;NA;NA;-0,00377608034075161;NA;-0,00159741433686111;"NS";FALSE;26;"HWE";0,3;1;1;1,6;1;1;1;TRUE;"If";2000;0,3;1000;"$\EE:I_{\FF}$"
"379";-0,000149198113729154;-0,00146219648324941;NA;NA;NA;NA;NA;0,161842369668487;"no $\EE$";TRUE;26;"HWE";0,3;1;1;1,6;1;1;1;TRUE;"If";2000;0,3;1000;"$\EE:I_{\FF}$"
